NCT#,phase,condition,sponsor,start_date,mesh_list,criterion
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia," Male or female patient, age: over 40 years (lower age if genetic Dementia of Alzheimer Type (DAT) is documented. Patients over 85 years need to be in a clinically stable state (investigator's judgement)"
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Patient's educational level is greater than  4 years
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Patient is able to understand the patient information and give informed consent
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Patient has given written informed consent in accordance with Good Clinical Practice and local legislation
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Patient has a non-demented relative or care giver who is willing to support the clinical trial; his/her written informed consent is optional
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Body weight: within +/- 30% of normal weight (Broca index)
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Diagnosis of DAT by the National Institute of Neurological and communicative Disorders-Alzheimer's Disease and Related Disorder Association (NINCDS-ADRDA) criteria
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, MMS-score 10 - 24 inclusive
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Rosen ischemia score is lower or equal to two
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia," Patient is able to complete the trial examinations, to hear, speak, read and write in a basic way and primary sensorial functions are intact"
NCT02260674,Phase 2,Alzheimer's Disease,"Janssen Research &amp; Development, LLC",Nov-14,Alzheimer Disease, Participants in the early alzheimer's disease (AD) spectrum must have a global Clinical Dementia Rating Scale( CDR) score of 0 (asymptomatic at risk for AD) to 0.5 prodromal AD (pAD) inclusive
NCT02260674,Phase 2,Alzheimer's Disease,"Janssen Research &amp; Development, LLC",Nov-14,Alzheimer Disease, Participants must have evidence of amyloid pathology by means of either: a) low Cerebrospinal Fluid (CSF) ABeta 1-42 levels at screening; b) a positive amyloid positron emission tomography (PET) scan at screening (depending on the site's PET capability) by visual read
NCT02260674,Phase 2,Alzheimer's Disease,"Janssen Research &amp; Development, LLC",Nov-14,Alzheimer Disease," Participants must have a body mass index between 18 and 35 kilogram per square meter (kg/m^2), inclusive, at screening"
NCT02260674,Phase 2,Alzheimer's Disease,"Janssen Research &amp; Development, LLC",Nov-14,Alzheimer Disease," Participants must be otherwise healthy for their age group or medically stable with or without medication on the basis of physical examination, medical history, vital signs, and 12-lead ECG performed at screening or at baseline. If there are abnormalities, they must be consistent with the underlying illness in the study population and not a potential cause of cognitive impairment, with written concurrence with the sponsor's medical monitor"
NCT02260674,Phase 2,Alzheimer's Disease,"Janssen Research &amp; Development, LLC",Nov-14,Alzheimer Disease," Before randomization, a woman must be not of childbearing potential: postmenopausal (greater than or equal to [greater than =] 50 years of age with amenorrhea for at least 12 months; permanently sterilized [e.g., tubal occlusion, hysterectomy, bilateral salpingectomy]); or otherwise be incapable of pregnancy. In case of questionable status qualified personal of the sponsor should be consulted to decide on the potential for inclusion of the participant"
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,Men and women aged 55-85 years
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,Diagnosis of possible or probable Alzheimer disease according to NIA-AA 2011 criteria.
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,Global Deterioration Scale Stadium 5-6 / 15-5 Mini-mental State examination
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,The patient is living with a family as a primary caregiver or a caregiver trained to accompany adequate and all intervention and follow-up visits. Patient and caregiver knowledge of local languages sufficient.
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,The patient and caregiver willing to participate in the study. There is a high probability that patient and caregiver to complete the study.
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,The patient has no sensory deficits preventing evaluation.
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,The patient receives a stable Alzheimer Disease conventional medication. No change in treatment at least 90 days prior to selection.
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,The patient receives a conventional stable medication for possible comorbidities. No change in treatment at least 90 days prior to selection.
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,The subject or his legal representative give prior informed consent that includes genetic studies of Apolipoprotein E and rs11870474.
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,Completed the pivotal AD-4833/TOMM40_301 study with an adjudicated diagnosis of mild cognitive impairment (MCI) due to Alzheimer's Disease (AD) without ongoing serious adverse events (SAEs) from AD-4833/TOMM40_301.
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,Is male or female and is at least 65 years of age at the time of the Baseline Visit.
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,"In the opinion of the investigator, is capable of understanding and complying with the protocol requirements."
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,"The participant or, when applicable, the participant's legally acceptable representative signs and dates a written, informed consent form and any required privacy authorization prior to the initiation of any study procedures."
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,Must be living independently or in nonmedical residential care.
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,"Has a project partner able to separately consent on his/her own behalf and take part in the study (with the intent to do so as long as the participant is enrolled), providing information on the cognitive, functional, and behavioral status of the participant and assisting with observation of adverse events (AEs) and monitoring of study medication, if needed. Project partners participating in the pivotal AD-4833/TOMM40_301 study are encouraged to participate in this extension study in this capacity."
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine, 60 years of age or older
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine, Clinical diagnosis of AMCI by the Peterson criteria or probable AD dementia according to the National Institute of Neurological Disorders and stroke and the Alzheimer's Disease related Disorders Association (NINCDS/ADRDA)
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine, MMSE score greater than  or equal to 21
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine, CDR score greater than  or equal to 0.5 and less than  or equal to1
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine, Cornell Scale for Depression in Dementia(CSDD) score less than 10.
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine, Ambulatory or ambulatory with aide
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine," Have a caregiver willing to accompany the patient to each visit, accept responsibility for supervising treatment and provided input to clinical outcome assessments"
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine, Reside at home
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine, Speak English
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine, Amyloid positive PET-scan
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine, If they are on AD medications they must be stable on AD medications for at least three months prior to baseline
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine, Subjects ore willing/able to provide informed consent.
NCT02327182,Phase 3,Alzheimer's Disease,Mitsubishi Tanabe Pharma Corporation,Dec-14,Alzheimer Disease, Probable Alzheimer's disease consistent with the National Institute on Aging and the Alzheimer's Association Criteria for Diagnosis of Alzheimer's Disease (McKhann et al. 2011).
NCT02327182,Phase 3,Alzheimer's Disease,Mitsubishi Tanabe Pharma Corporation,Dec-14,Alzheimer Disease, MMSE score of  14 and  24 at the screening and  12 and  26 at the baseline.
NCT02327182,Phase 3,Alzheimer's Disease,Mitsubishi Tanabe Pharma Corporation,Dec-14,Alzheimer Disease, Modified Hachinski Ischemic Score (mHIS)  4 at the screening
NCT02327182,Phase 3,Alzheimer's Disease,Mitsubishi Tanabe Pharma Corporation,Dec-14,Alzheimer Disease, Appropriate caregiver available
NCT02327182,Phase 3,Alzheimer's Disease,Mitsubishi Tanabe Pharma Corporation,Dec-14,Alzheimer Disease, Subject living at home or in facilities who do not require continuous (24-hour) nursing care.
NCT02359552,Phase 2,Alzheimer's Disease,The Cleveland Clinic,unknown,Alzheimer Disease;Rasagiline, Males or females 50 to 90 of age inclusive.
NCT02359552,Phase 2,Alzheimer's Disease,The Cleveland Clinic,unknown,Alzheimer Disease;Rasagiline, Diagnosis of probable AD (NINCDS-ADRDA criteria)
NCT02359552,Phase 2,Alzheimer's Disease,The Cleveland Clinic,unknown,Alzheimer Disease;Rasagiline, Positive fluoro-deoxyglucose PET ([18F]-FDG PET) scan compatible with AD as determined by the ADM Diagnostics LLC (ADMdx) Criteria at screening
NCT02359552,Phase 2,Alzheimer's Disease,The Cleveland Clinic,unknown,Alzheimer Disease;Rasagiline, Mini Mental Status Exam = 12 - 22 (inclusive)
NCT02359552,Phase 2,Alzheimer's Disease,The Cleveland Clinic,unknown,Alzheimer Disease;Rasagiline, Must have a study partner who is able and willing to comply with all required study procedures.
NCT02359552,Phase 2,Alzheimer's Disease,The Cleveland Clinic,unknown,Alzheimer Disease;Rasagiline," Have at least eight years of education and should have previously (in pre-AD condition) been capable of reading, writing, and communicating effectively with others in English."
NCT02359552,Phase 2,Alzheimer's Disease,The Cleveland Clinic,unknown,Alzheimer Disease;Rasagiline," If receiving therapy with a cholinesterase inhibitor and/or memantine, the dose of these agents has been stable for at least 3 months prior to screening"
NCT02361424,Phase 2,Alzheimer Disease,Pharnext SA,Feb-13,Alzheimer Disease, Male or female patients aged  60 years.
NCT02361424,Phase 2,Alzheimer Disease,Pharnext SA,Feb-13,Alzheimer Disease, Patient with a diagnosis of probable AD
NCT02361424,Phase 2,Alzheimer Disease,Pharnext SA,Feb-13,Alzheimer Disease, Progressive decline in cognition for more than six months which story is documented in patient medical records
NCT02361424,Phase 2,Alzheimer Disease,Pharnext SA,Feb-13,Alzheimer Disease, A Mini-Mental State Examination (MMSE) score of 20-26
NCT02361424,Phase 2,Alzheimer Disease,Pharnext SA,Feb-13,Alzheimer Disease, With a minimum of educational background
NCT02361424,Phase 2,Alzheimer Disease,Pharnext SA,Feb-13,Alzheimer Disease, Nave to anti-dementia treatment
NCT02361424,Phase 2,Alzheimer Disease,Pharnext SA,Feb-13,Alzheimer Disease, MRI assessment which corroborates the clinical diagnosis (hippocampal atrophy) and excludes other potential causes of dementia especially cerebrovascular lesions
NCT02361424,Phase 2,Alzheimer Disease,Pharnext SA,Feb-13,Alzheimer Disease," If available, Cerebral Spinal Fluid (CSF) classical biomarkers should be at levels which corroborate the clinical diagnosis"
NCT02361424,Phase 2,Alzheimer Disease,Pharnext SA,Feb-13,Alzheimer Disease, Ambulatory patient living at home with a caregiver available and living in the same household or interacting with the patient daily and available if necessary to ensure administration of the investigational product
NCT02361424,Phase 2,Alzheimer Disease,Pharnext SA,Feb-13,Alzheimer Disease, Absence of major or severe depressive disease
NCT02361424,Phase 2,Alzheimer Disease,Pharnext SA,Feb-13,Alzheimer Disease, Patient with a willingness to participate in this study and who have signed an informed consent form
NCT02406027,Phase 2,Alzheimer Disease,"Janssen Research &amp; Development, LLC",unknown,Alzheimer Disease," Participants in the early Alzheimer's disease (AD) spectrum at time of enrollment under the parent protocol and according to its inclusion and exclusion criteria, must have very recently completed their treatment in a Phase 1b or Phase 2 JNJ-54861911 clinical study (example [e.g.], 54861911ALZ2002) under the parent protocol. Enrollment in this study should be completed (Day 1 of double-blind [DB] treatment phase) as soon as possible, but within 6 weeks, following completion of their treatment period under the parent protocol. If not defined under the parent protocol, completion of the treatment period is defined as having completed all study related procedures of the last visit of the treatment period under the parent protocol. A screening phase of up to 12 weeks may be allowed following written approval of the Sponsor"
NCT02406027,Phase 2,Alzheimer Disease,"Janssen Research &amp; Development, LLC",unknown,Alzheimer Disease, Participant must be willing and able to adhere to the prohibitions and restrictions specified in this protocol
NCT02406027,Phase 2,Alzheimer Disease,"Janssen Research &amp; Development, LLC",unknown,Alzheimer Disease, Each Participants (or their legally acceptable representative and caregiver depending on disease state and local requirements) must sign an informed consent form (ICF) indicating that he or she understands the purpose of and procedures required for the study and are willing to participate in the study
NCT02406027,Phase 2,Alzheimer Disease,"Janssen Research &amp; Development, LLC",unknown,Alzheimer Disease," Participants must have a reliable informant (relative, partner, or friend). The informant must be willing to participate as a source of information and has at least weekly contact with the participant (contact can be in-person, via telephone or other audio/visual communication). The informant must have sufficient contact such that the Investigator feels he/she can provide meaningful information about the participant's daily function. If possible, an alternate informant meeting these criteria who can replace the primary informant should be identified prior to randomization"
NCT02423200,Phase 2,Alzheimer's Disease,EIP Pharma Inc,Apr-15,Alzheimer Disease;Cognitive Dysfunction, Age 60 - 85 (inclusive)
NCT02423200,Phase 2,Alzheimer's Disease,EIP Pharma Inc,Apr-15,Alzheimer Disease;Cognitive Dysfunction, Willing and able to provide informed consent
NCT02423200,Phase 2,Alzheimer's Disease,EIP Pharma Inc,Apr-15,Alzheimer Disease;Cognitive Dysfunction, Clinical presentation consistent with MCI due to AD or of mild AD
NCT02423200,Phase 2,Alzheimer's Disease,EIP Pharma Inc,Apr-15,Alzheimer Disease;Cognitive Dysfunction, Gradual progressive decline in memory function over greater than 6 months
NCT02423200,Phase 2,Alzheimer's Disease,EIP Pharma Inc,Apr-15,Alzheimer Disease;Cognitive Dysfunction, Amnestic presentation on neuropsychological testing with rapid forgetting (% reduction 1.5 standard deviations below the mean)
NCT02423200,Phase 2,Alzheimer's Disease,EIP Pharma Inc,Apr-15,Alzheimer Disease;Cognitive Dysfunction, Clinical Dementia Rating (CDR) Sum of Box (SOB) score 0.5
NCT02423200,Phase 2,Alzheimer's Disease,EIP Pharma Inc,Apr-15,Alzheimer Disease;Cognitive Dysfunction, Mini-Mental State Examination (MMSE) range: 20 to 30
NCT02423200,Phase 2,Alzheimer's Disease,EIP Pharma Inc,Apr-15,Alzheimer Disease;Cognitive Dysfunction, Brain hypometabolism by 18F-2-fluoro-2-deoxyglucose (FDG)-PET
NCT02423200,Phase 2,Alzheimer's Disease,EIP Pharma Inc,Apr-15,Alzheimer Disease;Cognitive Dysfunction," Participants may be taking medications for AD, provided that the dose of these medications has been stable for greater than 3 months."
NCT02431468,Phase 2,Alzheimer's Disease,"Neurotrope Bioscience, Inc.",Nov-15,Alzheimer Disease;Bryostatin 1, Written informed consent from caregiver and subject (if possible) or legally acceptable representative if different from caregiver
NCT02431468,Phase 2,Alzheimer's Disease,"Neurotrope Bioscience, Inc.",Nov-15,Alzheimer Disease;Bryostatin 1, Male and female subjects 55-85 years of age inclusive
NCT02431468,Phase 2,Alzheimer's Disease,"Neurotrope Bioscience, Inc.",Nov-15,Alzheimer Disease;Bryostatin 1, Cognitive deficit present for at least 2 years that meet the diagnostic criteria for probable Alzheimer's
NCT02431468,Phase 2,Alzheimer's Disease,"Neurotrope Bioscience, Inc.",Nov-15,Alzheimer Disease;Bryostatin 1, Mini Mental State Exam (MMSE-2) score of 4-15
NCT02431468,Phase 2,Alzheimer's Disease,"Neurotrope Bioscience, Inc.",Nov-15,Alzheimer Disease;Bryostatin 1, Patients must be able to perform at least one item on the Severe Impairment Battery Scale
NCT02431468,Phase 2,Alzheimer's Disease,"Neurotrope Bioscience, Inc.",Nov-15,Alzheimer Disease;Bryostatin 1, Neuroimaging (computerized tomography (CT) or Magnetic Resonance Imaging (MRI)) within the last 24 months consistent with a diagnosis of probable Alzheimer's disease (AD)
NCT02431468,Phase 2,Alzheimer's Disease,"Neurotrope Bioscience, Inc.",Nov-15,Alzheimer Disease;Bryostatin 1, Reliable caregiver(s) or informant(s) who attends the subject at least an average of 3 hours or more per day for 3 or more days per week
NCT02431468,Phase 2,Alzheimer's Disease,"Neurotrope Bioscience, Inc.",Nov-15,Alzheimer Disease;Bryostatin 1, Adequate vision and motor function to comply with testing
NCT02431468,Phase 2,Alzheimer's Disease,"Neurotrope Bioscience, Inc.",Nov-15,Alzheimer Disease;Bryostatin 1," If taking drugs approved for treatment of Alzheimer's disease (e.g. cholinesterase inhibitors, memantine), must be on a stable dose for at least 3 months prior to entry into study and the dose must not change during the study unless a change is required due to an adverse event or a clinically significant change in the patient's status."
NCT02434666,Phase 2,Dementia of the Alzheimer's Type,"Chase Pharmaceuticals Corporation, an affiliate of Allergan plc",unknown,Dementia;Alzheimer Disease,Have signed an Institutional Review Board (IRB) approved informed consent document indicating that they understand the purpose of and procedures required by the study and are willing to participate in the study and comply with all study procedures and restrictions. Informed consent must be obtained from the patient and/or a designated representative prior to initiating any procedures of the study.
NCT02434666,Phase 2,Dementia of the Alzheimer's Type,"Chase Pharmaceuticals Corporation, an affiliate of Allergan plc",unknown,Dementia;Alzheimer Disease,Have safely completed 12 week maintenance phase of CPC-001-07 study.
NCT02442765,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,Avanir Pharmaceuticals,Sep-15,Dementia;Alzheimer Disease;Psychomotor Agitation, Diagnosis of probable Alzheimer's Disease (AD) according to the 2011 National Institute on Aging-Alzheimer's Association (NIA-AA) working groups criteria
NCT02442765,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,Avanir Pharmaceuticals,Sep-15,Dementia;Alzheimer Disease;Psychomotor Agitation," The participant has clinically significant, moderate/severe agitation at the time of screening and for at least 2 weeks prior to randomization"
NCT02442765,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,Avanir Pharmaceuticals,Sep-15,Dementia;Alzheimer Disease;Psychomotor Agitation, The diagnosis of agitation must meet the International Psychogeriatric Association (IPA) provisional definition of agitation
NCT02442765,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,Avanir Pharmaceuticals,Sep-15,Dementia;Alzheimer Disease;Psychomotor Agitation, Either out patients or residents of an assisted-living facility or a skilled nursing home
NCT02442765,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,Avanir Pharmaceuticals,Sep-15,Dementia;Alzheimer Disease;Psychomotor Agitation, Clinical Global Impression of Severity of Illness (CGIS) score assessing Agitation is greater than = 4 (moderately ill) at screening and baseline
NCT02442765,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,Avanir Pharmaceuticals,Sep-15,Dementia;Alzheimer Disease;Psychomotor Agitation, Mini-Mental State Examination (MMSE) score is between 6 and 26 (inclusive) at screening and baseline
NCT02442765,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,Avanir Pharmaceuticals,Sep-15,Dementia;Alzheimer Disease;Psychomotor Agitation," Caregiver who is able and willing to comply with all required study procedures. In order to qualify as a reliable informant (i.e., caregiver) capable of assessing changes in participant's condition during the study, the individual must spend a minimum of 2 hours per day for 4 days per week with the participant."
NCT02442778,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,Avanir Pharmaceuticals,Sep-15,Dementia;Alzheimer Disease;Psychomotor Agitation, Diagnosis of probable Alzheimer's Disease (AD) according to the 2011 National Institute on Aging-Alzheimer's Association (NIA-AA) working groups criteria
NCT02442778,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,Avanir Pharmaceuticals,Sep-15,Dementia;Alzheimer Disease;Psychomotor Agitation," The participant has clinically significant, moderate/severe agitation at the time of screening and for at least 2 weeks prior to randomization"
NCT02442778,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,Avanir Pharmaceuticals,Sep-15,Dementia;Alzheimer Disease;Psychomotor Agitation, The diagnosis of agitation must meet the International Psychogeriatric Association (IPA) provisional definition of agitation
NCT02442778,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,Avanir Pharmaceuticals,Sep-15,Dementia;Alzheimer Disease;Psychomotor Agitation, Either out patients or residents of an assisted-living facility or a skilled nursing home
NCT02442778,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,Avanir Pharmaceuticals,Sep-15,Dementia;Alzheimer Disease;Psychomotor Agitation, Clinical Global Impression of Severity of Illness (CGIS) score assessing Agitation is greater than =4 (moderately ill) at screening and baseline
NCT02442778,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,Avanir Pharmaceuticals,Sep-15,Dementia;Alzheimer Disease;Psychomotor Agitation, Mini-Mental State Examination (MMSE) score is between 6 and 26 (inclusive) at screening and baseline
NCT02442778,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,Avanir Pharmaceuticals,Sep-15,Dementia;Alzheimer Disease;Psychomotor Agitation," Caregiver who is able and willing to comply with all required study procedures. In order to qualify as a reliable informant (i.e., caregiver) capable of assessing changes in participant's condition during the study, the individual must spend a minimum of 2 hours per day for 4 days per week with the participant."
NCT02446132,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,"Otsuka Pharmaceutical Development &amp; Commercialization, Inc.",Dec-15,Dementia;Alzheimer Disease;Psychomotor Agitation," Participant has successfully completed Studies 15-AVP-786-301, 15-AVP-786-302, 12-AVR-131, or 17-AVP-786-305. (Note: A delay in enrollment may include delays associated with COVID-19 restrictions.)"
NCT02446132,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,"Otsuka Pharmaceutical Development &amp; Commercialization, Inc.",Dec-15,Dementia;Alzheimer Disease;Psychomotor Agitation, Participants with a diagnosis of probable Alzheimer's Disease (AD) according to the 2011 National Institute on Aging-Alzheimer's Association (NIA-AA) working group criteria
NCT02446132,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,"Otsuka Pharmaceutical Development &amp; Commercialization, Inc.",Dec-15,Dementia;Alzheimer Disease;Psychomotor Agitation, Either out-patients or residents of an assisted-living facility or a skilled nursing home
NCT02446132,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,"Otsuka Pharmaceutical Development &amp; Commercialization, Inc.",Dec-15,Dementia;Alzheimer Disease;Psychomotor Agitation," Participants who delay enrollment must have clinically significant, moderate/severe agitation at least 2 weeks prior to baseline"
NCT02446132,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,"Otsuka Pharmaceutical Development &amp; Commercialization, Inc.",Dec-15,Dementia;Alzheimer Disease;Psychomotor Agitation, Participants who delay enrollment must have a diagnosis of agitation that must meet the International Psychogeriatric Association (IPA) provisional definition of agitation
NCT02446132,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,"Otsuka Pharmaceutical Development &amp; Commercialization, Inc.",Dec-15,Dementia;Alzheimer Disease;Psychomotor Agitation, Participants who delay enrollment must have a Clinical Global Impression of Severity of Illness (CGIS) score assessing Agitation of  4 (moderately ill) at screening and baseline
NCT02446132,Phase 3,Agitation in Patients With Dementia of the Alzheimer's Type,"Otsuka Pharmaceutical Development &amp; Commercialization, Inc.",Dec-15,Dementia;Alzheimer Disease;Psychomotor Agitation, Participants who delay enrollment must have a Mini-Mental State Examination (MMSE) score between 6 and 26 (inclusive) at screening and baseline
NCT02471196,Phase 2,Alzheimer's Disease,"Orion Corporation, Orion Pharma",unknown,Alzheimer Disease;Aggression," Written informed consent (IC) for participation in the study (co-signed by the subject's next of kin or caregiver, or other legally acceptable representative."
NCT02471196,Phase 2,Alzheimer's Disease,"Orion Corporation, Orion Pharma",unknown,Alzheimer Disease;Aggression, Written IC obtained from a consistently available caregiver informant who is knowledgeable of the subject's condition and its progression and is willing to accompany the subject to all visits and supervise the administration of the study medication.
NCT02471196,Phase 2,Alzheimer's Disease,"Orion Corporation, Orion Pharma",unknown,Alzheimer Disease;Aggression, Age of 55-90 years (inclusive).
NCT02471196,Phase 2,Alzheimer's Disease,"Orion Corporation, Orion Pharma",unknown,Alzheimer Disease;Aggression, Male or female subjects with diagnosis of probable Alzheimer's Disease.
NCT02471196,Phase 2,Alzheimer's Disease,"Orion Corporation, Orion Pharma",unknown,Alzheimer Disease;Aggression, Brain imaging (computed tomography [CT] or magnetic resonance imaging [MRI]) consistent with a diagnosis of Alzheimer's Disease (within 18 months or at screening).
NCT02471196,Phase 2,Alzheimer's Disease,"Orion Corporation, Orion Pharma",unknown,Alzheimer Disease;Aggression, Mini-mental state examination (MMSE) score between 10-24 (inclusive).
NCT02471196,Phase 2,Alzheimer's Disease,"Orion Corporation, Orion Pharma",unknown,Alzheimer Disease;Aggression, Clinically significant agitation meeting the International Psychogeriatric Association Provisional Criteria for Agitation in Cognitive Impairment. The agitation symptoms need to have been present for at least 4 weeks before the screening visit.
NCT02471196,Phase 2,Alzheimer's Disease,"Orion Corporation, Orion Pharma",unknown,Alzheimer Disease;Aggression, Neuropsychiatric Inventory agitation/aggression item score at least 4 at screening visit.
NCT02503501,Phase 2,Alzheimer's Disease (AD),HealthPartners Institute,unknown,Alzheimer Disease;Cognitive Dysfunction;Insulin glulisine, Subject is/has
NCT02503501,Phase 2,Alzheimer's Disease (AD),HealthPartners Institute,unknown,Alzheimer Disease;Cognitive Dysfunction;Insulin glulisine, clinical and research diagnosis of amnestic-MCI OR probable mild AD in accordance with National Institute of Neurological and Communicative Disorders and Stroke and the Alzheimer's Disease and Related Disorders Association (NINCDS-ADRDA) criteria
NCT02503501,Phase 2,Alzheimer's Disease (AD),HealthPartners Institute,unknown,Alzheimer Disease;Cognitive Dysfunction;Insulin glulisine, Montreal Cognitive Assessment (MoCA) score 18-27
NCT02503501,Phase 2,Alzheimer's Disease (AD),HealthPartners Institute,unknown,Alzheimer Disease;Cognitive Dysfunction;Insulin glulisine, Hachinski Ischemia Score less than 4
NCT02503501,Phase 2,Alzheimer's Disease (AD),HealthPartners Institute,unknown,Alzheimer Disease;Cognitive Dysfunction;Insulin glulisine, 50-90 years of age
NCT02503501,Phase 2,Alzheimer's Disease (AD),HealthPartners Institute,unknown,Alzheimer Disease;Cognitive Dysfunction;Insulin glulisine, Females at least 2 years post-menopausal or surgically sterile
NCT02503501,Phase 2,Alzheimer's Disease (AD),HealthPartners Institute,unknown,Alzheimer Disease;Cognitive Dysfunction;Insulin glulisine," Proficiency in speaking, reading and understanding English"
NCT02503501,Phase 2,Alzheimer's Disease (AD),HealthPartners Institute,unknown,Alzheimer Disease;Cognitive Dysfunction;Insulin glulisine," Dedicated family member /caregiver, who will be able to attend all visits and report on subject's status"
