NCT#,phase,condition,sponsor,start_date,mesh_list,criterion
NCT02248116,Phase 2/Phase 3,Alzheimer Disease,Boehringer Ingelheim,May-99,Alzheimer Disease;Dementia, Antipsychotics (haloperidol or risperidone are allowed)
NCT02248116,Phase 2/Phase 3,Alzheimer Disease,Boehringer Ingelheim,May-99,Alzheimer Disease;Dementia, Anticholinergics (topical application and promethazine is allowed)
NCT02248116,Phase 2/Phase 3,Alzheimer Disease,Boehringer Ingelheim,May-99,Alzheimer Disease;Dementia, Lithium
NCT02248116,Phase 2/Phase 3,Alzheimer Disease,Boehringer Ingelheim,May-99,Alzheimer Disease;Dementia, Acetylcholinesterase inhibitors
NCT02248116,Phase 2/Phase 3,Alzheimer Disease,Boehringer Ingelheim,May-99,Alzheimer Disease;Dementia, Monoamine oxidase inhibitors
NCT02248116,Phase 2/Phase 3,Alzheimer Disease,Boehringer Ingelheim,May-99,Alzheimer Disease;Dementia,  blockers including topical application
NCT02248116,Phase 2/Phase 3,Alzheimer Disease,Boehringer Ingelheim,May-99,Alzheimer Disease;Dementia," Any concomitant therapy with significant nephrotoxic potential in case of urinary tract infection (e.g. aminoglycoside, antibiotics and/or radiographic contrast agents)"
NCT02248116,Phase 2/Phase 3,Alzheimer Disease,Boehringer Ingelheim,May-99,Alzheimer Disease;Dementia, Hypericum perforatum (St John's wort) is excluded
NCT02248116,Phase 2/Phase 3,Alzheimer Disease,Boehringer Ingelheim,May-99,Alzheimer Disease;Dementia," Use of neuroleptics within the trial: If the use of any neuroleptic is required during the course of the trial, the reason should be documented as an adverse event and the use of such medication should be limited. Use of neuroleptics should be stopped as soon as the patient's clinical status allows this to happen"
NCT02248116,Phase 2/Phase 3,Alzheimer Disease,Boehringer Ingelheim,May-99,Alzheimer Disease;Dementia," Patients receiving cognitive training prior to study entry are not excluded, but the training should be continued, if possible, throughout the trial"
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Any dementia of vascular genesis (Rosen ischemia score greater than  2)
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Magnetic Resonance Imaging (MRI) or Computer Tomogram (CT) findings make the diagnosis of DAT unlikely (with a scan performed within 12 months of study entry)
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Any stroke history
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, All secondary dementia (exclusion diagnosis defined by the NINCDS-ADRDA criteria) as a late complication of:
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Cranio-cerebral trauma
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Intoxication (incl. history of alcohol and drug abuse)
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Cerebral infections (e.g. neurosyphilis)
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Thyroid dysfunction
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Cerebral dysfunction due to metabolic disorders
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia," Possible reversible dementias secondary to a deficiency of vitamin B12, folic acid or thyroid hormone. Replacement therapy must be started three months before visit 1 in order to exclude dementia due to these deficiencies."
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia," Brain tumour (benign tumours found on CT not felt to be clinically relevant may be included, i.e.: meningioma)"
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia," Down's syndrome, Parkinson's disease, Huntington's chorea, Diffuse Lewy Body Disease (as measured by the McKeith Criteria and specified in CTM)"
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Multiple sclerosis
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Major depression with a score of less than =16 on the Hamilton Depression Rating Scale (HAMD) 17 item scale
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Depressive pseudodementia
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Mental retardation
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Hydrocephalus
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Epilepsy
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Endogenous psychoses (schizophrenia)
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Untreated or poorly compensated hypertension (Blood Pressure systolic greater than  180 and/or diastolic greater than  110 mmHg)
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia," Hypertension being treated with reserpine, clonidine or -blockers"
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Severe heart disease (NYHA: III and IV)
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia," Any cardiac arrhythmias (atrial or ventricular) including bradycardia with a rate of less than  50 bpm, arrhythmias due to second or third degree blocks and Lown: II-IV, Electrocardiogram greater than  30 ventricular extrasystoles/hour, multifocal or multiform and repetitive forms of ventricular extrasystoles, pacemakers are allowed"
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia," Bronchial asthma with phases of exacerbation, or inducible by aspirin or other Nonsteroidal anti-inflammatory drugs, requiring acute pharmacologic intervention during the previous year"
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia," Diabetes, type I or II, under active treatment with either insulin or an oral agent, diabetes controlled by diet and exercise alone is not excluded"
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Renal insufficiency with a calculated creatinine clearance of less than 50 ml/min
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Abnormal urinalysis results as defined by:
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia," a bacterial colony count of greater than 100,000/ml or"
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, more than 10 leukocytes per high power field with more than 2 granular casts per low power field or
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, more than 10 red blood cells per high power field or
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, proteinuria greater than + 1 (equivalent to greater than  30 mg/dl) and with a ratio of urine protein/urine creatinine greater than  0.3
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, History of chronic urinary tract infection or recent urinary tract infection over the past six months
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, History of renal stones within the past six months
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Acute hepatic disorder (liver enzymes above 50 % upper normal limit)
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia," Chronic hepatitis within the last two years (positive hepatitis titer, Hepatitis A Virus, Hepatitis B Virus, Hepatitis C Virus, cytomegalovirus, Epstein-Barr virus or abnormal immunological values (positive immunoglobulin M(IgM)/IgG) are allowed if all liver enzymes are within the normal range)"
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia," History of liver disease within 2 years secondary to drug intoxication of any cause including drug intoxication (e.g. narcotics, cytostatics etc.)"
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Patients with obvious symptoms of dehydration
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Abuse or dependence on drugs or other hepatotoxic agents by history or drug screen. A history of alcohol abuse within the last 10 years will also exclude the patient
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia," Neoplasm currently active or likely to recur, or in need of treatment (except basal cell carcinoma)"
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia," Participation in another clinical trial within the last four weeks, or previous participation in a talsaclidine trial; patients who have been entered into panel 1 are not eligible for inclusion in panel 2"
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia," Pregnant and lactating woman, woman with childbearing potential not using an approved method of contraception"
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, Poor ability of the patient or caregiver/family to comply with protocol requirements as assessed by the investigator
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia," A list of excluded medications is attached to the protocol. These medications have to be replaced at least four weeks before the trial medication is started. If replacement in not clinically advisable, then the patient has to be excluded from the trial"
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia," In Germany, patients with the following additional diagnosis are excluded"
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, manifest angina pectoris as well as
NCT02249351,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Dec-99,Alzheimer Disease;Dementia, peripheral arterial circulatory disturbances
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Any dementia of vascular genesis (excluded by Rosen ischemia score greater than  2)
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia," Magnetic Resonance Imaging (MRI) or Computer Tomogram (CT) (more recent than 12 months; if a MRI of CT recording is performed more than 12 months before study entry, it must be repeated) findings make the diagnosis of DAT unlikely"
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Any stroke history
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, All secondary dementia (exclusion diagnosis defined by the NINCDS-ADRDA criteria) as a late complication of:
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Cranio-cerebral trauma
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Intoxication (incl. history of alcohol and drug abuse)
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Cerebral infections (e.g. neurosyphilis)
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Thyroid dysfunction
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia," Cerebral dysfunction due to metabolic disorders (e.g. unstable thyroid dysfunction, or unstable insulin-dependent diabetes mellitus with hypo-/hyper-glycemic episodes)"
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Deficiency of vitamin B12 or folic acid as a reason of dementia
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia," Brain tumour (A patient with an incidental tumour found on CT not felt to be clinically relevant may be included, i.e.: meningioma)"
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia," Down's syndrome, Parkinsonism, Huntington's chorea"
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Multiple sclerosis
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Major depression defined by the Hamilton Depression Rating Scale (HAMD) 17 item scale ( 16)
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Depressive pseudo dementia
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Mental retardation
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Hydrocephalus
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Epilepsy
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Endogenous psychoses (schizophrenia)
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Untreated or non-compensated hypertension (Blood Pressure systolic greater than  180 and/or diastolic greater than  110 mmHg)
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia," Hypertension being treated with reserpine, clonidine or -blockers (these cases have to be adjusted to therapy with e.g. calcium antagonists 4 weeks before start of treatment)"
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Severe heart failure (NYHA: III and IV)
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia," Arrhythmias (Lown: II-IV, Electrocardiogram greater than  30 ventricular extrasystoles/hour, multifocal or multiform and repetitive forms of ventricular extrasystoles)"
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Bronchial asthma with phases of exacerbation or inducible by aspirin or other Nonsteroidal anti-inflammatory drugs
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia," Severe diabetes mellitus: insulin dependent and not stabilised (patient with an HbA1c in normal range, clinically stable diabetes and any case of insulin dose  0.5 UI/kg/day may be included), or other metabolic diseases"
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Renal insufficiency: calculated creatinine clearance is less than 60 ml/min
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Acute hepatic disorder (liver enzymes above 50 % upper normal limit)
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia," Chronic hepatitis within the last two years (positive hepatitis titer, Hepatitis A Virus, Hepatitis B Virus, Hepatitis C Virus, cytomegalovirus, Epstein-Barr virus or abnormal immunological values (positive immunoglobulin M(IgM)/IgG) are allowed if all liver enzymes are within the normal range)"
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia," Recent history of liver disease (2 years) including drug intoxication (e.g. narcotics, cytostatics etc.)"
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Patients with obvious symptoms of dehydration
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia," History of drug or alcohol abuse or dependence on other hepatotoxic agents (if a patient is permanently hospitalised and a drug screen performed at the beginning of hospitalisation, no additional drug screen is necessary)"
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Neoplasm currently active or likely to recur (except basal cell carcinoma)
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Participation in another clinical trial within the last four weeks and re-entering from this or a previous talsaclidine trial
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia," Pregnant and lactating woman, woman with childbearing potential not using an approved method of contraception"
NCT02249403,Phase 2,Alzheimer Disease,Boehringer Ingelheim,Jan-99,Alzheimer Disease;Dementia, Insufficient compliance: in the investigator's opinion the patient or family is unable to comply with the protocol requirements
NCT02260674,Phase 2,Alzheimer's Disease,"Janssen Research &amp; Development, LLC",Nov-14,Alzheimer Disease," Participant has evidence of any brain disease, other than potential very early signs of AD (e.g. mild hippocampal atrophy) or typical age-related changes (e.g. mild white matter hyperintensity on magnetic resonance imaging [MRI]) or any other abnormality (e.g. folic acid/Vitamin B12 deficiency) that could explain a possible cognitive deficit (including, but not limited to vascular encephalopathy or strokes including lacuna's (as imaged by cerebral MRI) and Major Depression (as defined by most current Diagnostic and Statistical Manual of Mental Disorders (DSM) criteria)"
NCT02260674,Phase 2,Alzheimer's Disease,"Janssen Research &amp; Development, LLC",Nov-14,Alzheimer Disease," Participant has evidence of familial autosomal dominant AD. (Inclusion can be made upon written confirmation by sponsor, when the mutation is known and deemed not to be modulating Beta-secretase [BACE] cleavage)"
NCT02260674,Phase 2,Alzheimer's Disease,"Janssen Research &amp; Development, LLC",Nov-14,Alzheimer Disease, Participant with history or presence of significant depression as defined by the most current DSM criteria
NCT02260674,Phase 2,Alzheimer's Disease,"Janssen Research &amp; Development, LLC",Nov-14,Alzheimer Disease," Participant has a clinically significant abnormal physical- or neurological examination, vital signs at screening or baseline (Day 1 predose)"
NCT02260674,Phase 2,Alzheimer's Disease,"Janssen Research &amp; Development, LLC",Nov-14,Alzheimer Disease," Participant has a history of or current liver or renal insufficiency; clinically significant cardiac, vascular, pulmonary, gastrointestinal, endocrine, hematologic, rheumatologic, psychiatric, or metabolic disturbances (e.g. unstable situation needing monitoring or regular dose adaptations)"
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,Concomitant severe neurological disease Alzheimer Disease.
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,"Presence or history of psychiatric disorders with an emphasis on positive behavioral disorders associated with Alzheimer Disease (aggressiveness, agitation, delusions, hallucinations, anxiety)."
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,Current Severe systemic disease that may prevent completion of the study.
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,History STROKE.
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,History of convulsions and use of anticonvulsants.
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,"History of myocardial infarction, angina pectoris, cardiac arrhythmias and other serious cardiovascular disorders such as congestive heart failure, and valvular aneurysms."
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,Background Diabetes mellitus and / or pictures of hypoglycemia.
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,Uncontrolled hypertension (systolicgreater than  160 mmHg and / or Diastolicgreater than  95 mmHg).
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,Systemic hypotension (SBP less than 86 mmHg) or bradycardia (less than 50 beats per minute)
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,Bronchial Asthma History or lung diseases that cause bronchospasm or bronchoconstriction
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,Kidney failure (patients with medical restrictions or income parenteral intake of fluids).
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,Liver failure.
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,Respiratory failure (need supplemental oxygen supply)
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,Blood donation in the last 90 days or anemia (Hb less than 10g/dL)
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,"Use connection (less than 30 days prior to screening) of antidepressants, sedatives and hypnotics."
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,Using Alzheimer Disease experimental drugs in the last 60 days prior to screening.
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,Women who are pregnant or fertile
NCT02279511,Phase 2,Alzheimer's Disease,Sara Varea,unknown,Alzheimer Disease;Adenosine,Inadequate venous access to prevent parenteral administration of infusions.
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,Completed the pivotal AD-4833/TOMM40_301 study with an adjudicated diagnosis of AD dementia.
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,"Has a current diagnosis of significant psychiatric illness, per Diagnostic and Statistical Manual of Mental Disorders, 4th Edition (including but not limited to major depressive disorder, anxiety disorders) and is in an acute phase/episode, or the participant has a current diagnosis or history of schizophrenia or bipolar disorder."
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,"Has a glycosylated hemoglobin (HbA1c) greater than 8% at the extension study Baseline Visit or requires treatment with insulin, triple oral antidiabetic therapy or a peroxisome proliferator-activated receptor gamma (PPAR-) agonist."
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,"Has a clinically significant unstable illness, for example, hepatic impairment or renal insufficiency, or cardiovascular, pulmonary, gastrointestinal (including s/p gastric bypass surgery), endocrine, neurological, rheumatologic, immunologic, infectious, skin and subcutaneous tissue disorders, or metabolic disturbance."
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,"Is an immediate family member, study site employee, or is in a dependent relationship with a study site employee who is involved in conduct of this study (eg, spouse, pivotal, child, sibling) or may consent under duress."
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,Is required to take excluded medications.
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,Has a history of hypersensitivity or allergies to pioglitazone or related compounds.
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,Had any of the following values at the extension study Baseline Visit:
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,A serum total bilirubin value greater than 15 x upper limit of normal (ULN).
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,A serum alanine aminotransferase (ALT) or aspartate aminotransferase (AST) value greater than 2 x ULN.
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,Unexplained microscopic/macroscopic hematuria on 2 repeat examinations within 2 weeks.
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,"Has a disease or takes medication that, in the opinion of the investigator, could interfere with the assessments of safety, tolerability, or efficacy, or prevent the participant from adequately participating in the study or continue for the anticipated duration of the study."
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,"Has received any investigational compound, with the exception of treatment during the AD-4833/TOMM40_301 study, within 30 days prior to Baseline or 5 half-lives prior to Baseline or is currently participating in another study that entails the administration of an investigational or marketed drug, supplement, or intervention including, but not limited to diet, exercise, lifestyle, or invasive procedure."
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,Has any cancer that has been in remission for less than 2 years from the extension study Baseline Visit. Participants with basal cell or stage I squamous cell carcinoma of the skin will be eligible. Participants with current diagnosis of bladder cancer are not eligible irrespective of the remission status.
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,"Has a current diagnosis of macular edema, degeneration or any maculopathy."
NCT02284906,Phase 3,Mild Cognitive Impairment Due to Alzheimer's Disease,Takeda,unknown,Alzheimer Disease;Cognitive Dysfunction;Pioglitazone,"Has a history or current diagnosis of congestive heart failure (CHF), New York Heart Association class III-IV."
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine," Patients with significant neurological disorder other than AD including hypoxia, stroke, traumatic brain injury"
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine, A current psychiatric disorder according the DSM-IV diagnosis of major depression unless successfully treated on a stable dose of an antidepressant for at least 4 weeks and continues on stable dose throughout the study
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine, Any other DSM-IV Axis l diagnosis including other primary neurodegenerative dementia schizophrenia or bipolar depression
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine, A current diagnosis of uncontrolled diabetes mellitus (glucose values greater than  200 mg/ml).
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine, Patients with uncontrolled diabetes will be excluded because high glucose will alter the FDG-PET studies. The clinic that does PET (Columbia University Medical Center) excludes patients if glucose values exceed 200 mg/ml.
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine," A current diagnosis of active, uncontrolled seizure disorder"
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine, A current diagnosis of probable or possible vascular dementia according to NINDS-AIREN
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine, An investigational drug during the previous 4 weeks
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine, A current diagnosis of severe unstable cardiovascular disease
NCT02292238,Phase 2,Alzheimer's Disease,Burke Medical Research Institute,unknown,Alzheimer Disease;Benphothiamine," A current diagnosis of acute severe, or unstable asthmatic condition (e.g., severe chronic obstructive pulmonary disease (COPD),"
