NCT#	phase	condition	sponsor	start_date	mesh_list	criterion
NCT02423889	Phase 2	Prostate Cancer	"IRCCS Azienda Ospedaliera Universitaria San Martino - IST Istituto Nazionale per la Ricerca sul Cancro, Genoa, Italy"	10-Feb-15	Prostatic Neoplasms	Psychiatric disorder that preclude to obtain informed consent 
NCT02423928	Phase 1	Prostate Cancer	Alden Cancer Therapy II	10-Feb-15	Prostatic Neoplasms	"History of other prior malignancy, with the exception of curatively treated basal cell or squamous cell carcinoma of the skin or effectively treated malignancy that has been in remission for over 5 years and is highly likely to have been cured"
NCT02423928	Phase 1	Prostate Cancer	Alden Cancer Therapy II	10-Feb-15	Prostatic Neoplasms	Treatment with any other investigational medicinal product (IMP) within 4 weeks prior to first administration of study drug
NCT02423928	Phase 1	Prostate Cancer	Alden Cancer Therapy II	10-Feb-15	Prostatic Neoplasms	Adverse reactions to vaccines such as anaphylaxis or other serious reactions
NCT02423928	Phase 1	Prostate Cancer	Alden Cancer Therapy II	10-Feb-15	Prostatic Neoplasms	"History of immunodeficiency or autoimmune disease such as rheumatoid arthritis, systemic lupus erythematosus, sclerodermia, polymyositis-dermatomyositis, juvenile onset insulin-dependent diabetes, or a vasculitic syndrome"
NCT02423928	Phase 1	Prostate Cancer	Alden Cancer Therapy II	10-Feb-15	Prostatic Neoplasms	"Significant cardiac or other medical illness that would limit activity or survival, such as severe congestive heart failure, unstable angina, or serious cardiac arrhythmia"
NCT02423928	Phase 1	Prostate Cancer	Alden Cancer Therapy II	10-Feb-15	Prostatic Neoplasms	Active infection requiring antibiotic therapy
NCT02423928	Phase 1	Prostate Cancer	Alden Cancer Therapy II	10-Feb-15	Prostatic Neoplasms	Known hypersensitivity to any of the components of the cell therapy product
NCT02423928	Phase 1	Prostate Cancer	Alden Cancer Therapy II	10-Feb-15	Prostatic Neoplasms	"Patients who test positive for hepatitis B, hepatitis C or HIV (Human Immunodeficiency Virus)"
NCT02423928	Phase 1	Prostate Cancer	Alden Cancer Therapy II	10-Feb-15	Prostatic Neoplasms	"Any other ongoing anti-tumor treatment (including chemotherapy, immunotherapy, cytokines, interferons, protease inhibitors or gene therapy) administered. The use of of GnRH-agonist/antagonists with or without bicalutamide is acceptable with the exception of GnRH-agonist with or without bicalutamide started up to 6 months prior to inclusion"
NCT02423928	Phase 1	Prostate Cancer	Alden Cancer Therapy II	10-Feb-15	Prostatic Neoplasms	"Use of not permitted concomitant medication: chronic corticosteroids except for asthma inhalers / topical use any agent with a known effect on the immune system, unless it is being given at dose levels that are not immunesuppressive, e.g. prednisone at 10mg/day or less"
NCT02423928	Phase 1	Prostate Cancer	Alden Cancer Therapy II	10-Feb-15	Prostatic Neoplasms	Any alternative and complementary drugs that may affect the immune system or be potentially harmful to patients participating in phase I studies
NCT02423928	Phase 1	Prostate Cancer	Alden Cancer Therapy II	10-Feb-15	Prostatic Neoplasms	"Any reason why, in the opinion of the investigator, the patient should not participate "
NCT02424513	Phase 2	Prostate Cancer	"ImaginAb, Inc."	10-Feb-15	Prostatic Neoplasms	" 1. Treatment or plans for treatment with radiation therapy, surgery, chemotherapy, or investigational therapy between the time of conventional imaging, [89]Zr-Df-IAB2M PET/CT and the surgical resection or biopsy procedures used for the study evaluation. 2. Unwillingness or inability to comply with procedures required in this protocol. 3. Other cancers that might potentially interfere with the reading and interpretation of [89]Zr-Df-IAB2M PET/CT scans. 4. Patients who are currently receiving any other investigational agent. 5. Patients who have had or are currently receiving androgen deprivation therapy "
NCT02425163	Phase 2	Prostate Cancer	University of Magdeburg	10-Feb-15	Prostatic Neoplasms	None. 
NCT02430792		Prostate Cancer	"Rigshospitalet, Denmark"	10-Feb-15	Prostatic Neoplasms	<6 weeks after prostatectomy
NCT02430792		Prostate Cancer	"Rigshospitalet, Denmark"	10-Feb-15	Prostatic Neoplasms	Football training disencouraged by primary physician
NCT02430792		Prostate Cancer	"Rigshospitalet, Denmark"	10-Feb-15	Prostatic Neoplasms	"Osteoporosis (T-score < -2,5) assessed by Dual Energy X-Ray Absorptiometry at baseline "
NCT02430948		Breast Cancer;Cervical Cancer;Prostate Cancer;Colon Cancer;Lung Cancer	Beth Israel Medical Center	10-Feb-15	Uterine Cervical Neoplasms;Colonic Neoplasms	Patient life expectancy of less than 1 year in primary care provider's judgment
NCT02430948		Breast Cancer;Cervical Cancer;Prostate Cancer;Colon Cancer;Lung Cancer	Beth Israel Medical Center	10-Feb-15	Uterine Cervical Neoplasms;Colonic Neoplasms	Inability to read and understand English
NCT02430948		Breast Cancer;Cervical Cancer;Prostate Cancer;Colon Cancer;Lung Cancer	Beth Israel Medical Center	10-Feb-15	Uterine Cervical Neoplasms;Colonic Neoplasms	Transgender status 
NCT02431676	Phase 2	Breast Cancer;Prostate Cancer;Lung Cancer;Colon Cancer;Melanoma of Skin;Endometrial Cancer;Liver Cancer;Pancreatic Cancer;Rectal Cancer;Kidney Cancer;Other Solid Malignant Tumors	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Endometrial Neoplasms;Kidney Neoplasms;Neoplasms	"Women who are breastfeeding, pregnant, or planning pregnancy within the next year"
NCT02431676	Phase 2	Breast Cancer;Prostate Cancer;Lung Cancer;Colon Cancer;Melanoma of Skin;Endometrial Cancer;Liver Cancer;Pancreatic Cancer;Rectal Cancer;Kidney Cancer;Other Solid Malignant Tumors	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Endometrial Neoplasms;Kidney Neoplasms;Neoplasms	Medication-treated diabetes
NCT02431676	Phase 2	Breast Cancer;Prostate Cancer;Lung Cancer;Colon Cancer;Melanoma of Skin;Endometrial Cancer;Liver Cancer;Pancreatic Cancer;Rectal Cancer;Kidney Cancer;Other Solid Malignant Tumors	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Endometrial Neoplasms;Kidney Neoplasms;Neoplasms	"Fasting blood glucose >=200 mg/dL, or fasting blood glucose >=126 and <200 mg/dL and HbA1C >=7%"
NCT02431676	Phase 2	Breast Cancer;Prostate Cancer;Lung Cancer;Colon Cancer;Melanoma of Skin;Endometrial Cancer;Liver Cancer;Pancreatic Cancer;Rectal Cancer;Kidney Cancer;Other Solid Malignant Tumors	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Endometrial Neoplasms;Kidney Neoplasms;Neoplasms	Current or prior regular use of metformin within the past 3 months
NCT02431676	Phase 2	Breast Cancer;Prostate Cancer;Lung Cancer;Colon Cancer;Melanoma of Skin;Endometrial Cancer;Liver Cancer;Pancreatic Cancer;Rectal Cancer;Kidney Cancer;Other Solid Malignant Tumors	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Endometrial Neoplasms;Kidney Neoplasms;Neoplasms	Uncontrolled concurrent medical condition likely to limit compliance with the study interventions
NCT02431676	Phase 2	Breast Cancer;Prostate Cancer;Lung Cancer;Colon Cancer;Melanoma of Skin;Endometrial Cancer;Liver Cancer;Pancreatic Cancer;Rectal Cancer;Kidney Cancer;Other Solid Malignant Tumors	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Endometrial Neoplasms;Kidney Neoplasms;Neoplasms	Received any chemotherapy (unless anti-hormonal therapy) and/or radiation three months or less prior to the proposed intervention date
NCT02431676	Phase 2	Breast Cancer;Prostate Cancer;Lung Cancer;Colon Cancer;Melanoma of Skin;Endometrial Cancer;Liver Cancer;Pancreatic Cancer;Rectal Cancer;Kidney Cancer;Other Solid Malignant Tumors	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Endometrial Neoplasms;Kidney Neoplasms;Neoplasms	Have a prior history of lactic acidosis by self-report
NCT02431676	Phase 2	Breast Cancer;Prostate Cancer;Lung Cancer;Colon Cancer;Melanoma of Skin;Endometrial Cancer;Liver Cancer;Pancreatic Cancer;Rectal Cancer;Kidney Cancer;Other Solid Malignant Tumors	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Endometrial Neoplasms;Kidney Neoplasms;Neoplasms	Prior or planned bariatric surgery
NCT02431676	Phase 2	Breast Cancer;Prostate Cancer;Lung Cancer;Colon Cancer;Melanoma of Skin;Endometrial Cancer;Liver Cancer;Pancreatic Cancer;Rectal Cancer;Kidney Cancer;Other Solid Malignant Tumors	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Endometrial Neoplasms;Kidney Neoplasms;Neoplasms	Have significant renal disease or dysfunction defined as Estimated glomerular filtration rate (eGFR)<45
NCT02431676	Phase 2	Breast Cancer;Prostate Cancer;Lung Cancer;Colon Cancer;Melanoma of Skin;Endometrial Cancer;Liver Cancer;Pancreatic Cancer;Rectal Cancer;Kidney Cancer;Other Solid Malignant Tumors	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Endometrial Neoplasms;Kidney Neoplasms;Neoplasms	Have significant hepatic dysfunction [Aspartate aminotransferase (AST)/Alanine transaminase (ALT) ≥ 2 x upper limit of normal (ULN) or reported liver disease]
NCT02431676	Phase 2	Breast Cancer;Prostate Cancer;Lung Cancer;Colon Cancer;Melanoma of Skin;Endometrial Cancer;Liver Cancer;Pancreatic Cancer;Rectal Cancer;Kidney Cancer;Other Solid Malignant Tumors	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Endometrial Neoplasms;Kidney Neoplasms;Neoplasms	Self-reported average consumption of > 14 alcoholic drink per week
NCT02431676	Phase 2	Breast Cancer;Prostate Cancer;Lung Cancer;Colon Cancer;Melanoma of Skin;Endometrial Cancer;Liver Cancer;Pancreatic Cancer;Rectal Cancer;Kidney Cancer;Other Solid Malignant Tumors	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Endometrial Neoplasms;Kidney Neoplasms;Neoplasms	Currently enrolled or planned to enroll in weight loss program
NCT02431676	Phase 2	Breast Cancer;Prostate Cancer;Lung Cancer;Colon Cancer;Melanoma of Skin;Endometrial Cancer;Liver Cancer;Pancreatic Cancer;Rectal Cancer;Kidney Cancer;Other Solid Malignant Tumors	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Endometrial Neoplasms;Kidney Neoplasms;Neoplasms	Hemoglobin <9 g/dl
NCT02431676	Phase 2	Breast Cancer;Prostate Cancer;Lung Cancer;Colon Cancer;Melanoma of Skin;Endometrial Cancer;Liver Cancer;Pancreatic Cancer;Rectal Cancer;Kidney Cancer;Other Solid Malignant Tumors	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Endometrial Neoplasms;Kidney Neoplasms;Neoplasms	Platelet count <100
NCT02431676	Phase 2	Breast Cancer;Prostate Cancer;Lung Cancer;Colon Cancer;Melanoma of Skin;Endometrial Cancer;Liver Cancer;Pancreatic Cancer;Rectal Cancer;Kidney Cancer;Other Solid Malignant Tumors	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Endometrial Neoplasms;Kidney Neoplasms;Neoplasms	White blood cell count (WBC) <2.5
NCT02431676	Phase 2	Breast Cancer;Prostate Cancer;Lung Cancer;Colon Cancer;Melanoma of Skin;Endometrial Cancer;Liver Cancer;Pancreatic Cancer;Rectal Cancer;Kidney Cancer;Other Solid Malignant Tumors	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Endometrial Neoplasms;Kidney Neoplasms;Neoplasms	Plans to relocate from the area within one years
NCT02431676	Phase 2	Breast Cancer;Prostate Cancer;Lung Cancer;Colon Cancer;Melanoma of Skin;Endometrial Cancer;Liver Cancer;Pancreatic Cancer;Rectal Cancer;Kidney Cancer;Other Solid Malignant Tumors	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Endometrial Neoplasms;Kidney Neoplasms;Neoplasms	"Use of prescription weight loss medication(s) (e.g., lorcaserin, topiramate/phentermine, phentermine, liraglutide, and bupropion/naltrexone), including off label use of drugs for weight loss or over-the-counter weigh loss medications such as Orlistat within the past 6 months. "
NCT02437539	Phase 1	Breast Cancer;Prostate Cancer;Urinary Bladder Cancer	"Rigshospitalet, Denmark"	10-Feb-15	Urinary Bladder Neoplasms	 1. pregnancy 2. lactation 3. contraindication for the use of intravenous CT contrast-agencies 4. claustrophobia 
NCT02438007	Phase 3	Prostate Cancer	"Novus Therapeutics, Inc"	10-Feb-15	Prostatic Neoplasms	"Prior treatment with second generation anti-androgens (e.g. abiraterone, enzalutamide)"
NCT02438007	Phase 3	Prostate Cancer	"Novus Therapeutics, Inc"	10-Feb-15	Prostatic Neoplasms	Prior treatment with chemotherapy for CRPC 
NCT02445976	Phase 2	Prostate Cancer	Innocrin Pharmaceutical	10-Feb-15	Prostatic Neoplasms	" 1. Subjects who have completed sipuleucel-T (Provenge ®) treatment within 28 days of study drug initiation. 2. Subjects on 5-alpha reductase inhibitors such as finasteride (PROSCAR®, PROPECIA®), or dutasteride (AVODART®) within 28 days of study drug initiation. 3. Subjects who received any investigational agent ≤28 days of study drug initiation. 4. Subjects who received palliative radiotherapy ≤2 weeks of study drug initiation. 5. Subjects with symptomatic CNS metastases. 6. Subjects with a history of another invasive malignancy ≤3 years of study drug initiation. 7. Subjects with a QTcF interval of >470 msec; if the Screening ECG QTcF interval is >470 msec, it may be repeated, and if repeat <470 msec, the subject may be enrolled. 8. Subject with clinically significant cardiac arrhythmias (e.g., ventricular tachycardia, ventricular fibrillation, torsades de pointes, second degree or third degree atrioventricular heart block without a permanent pacemaker in place) 9. Subject that started a bone modifying agent (e.g. bisphosphonates, denosumab) ≤ 28 days of study drug initiation (note: ongoing bone modifying agents administered > 28 days are allowed). 10. Subject with any medical condition that could preclude subject participation in the study, pose an undue medical hazard, or which could interfere with study results. 11. Subject with Class III or IV Congestive Heart Failure as defined by the New York Heart Association (NYHA) functional classification system within the previous 6 months. 12. Subject with a history of loss of consciousness or transient ischemic attack ≤ 12 months of study drug initiation. 13. Subject with known active HIV, Hepatitis B, or Hepatitis C infections. 14. Subject with known or suspected hypersensitivity to seviteronel, or any components of the formulation 15. Subject with any other condition which in the opinion of the investigator would preclude participation in the study. "
NCT02450201	Early Phase 1	Prostate Cancer	"University of California, San Francisco"	10-Feb-15	Prostatic Neoplasms	"The subject has received, or is scheduled to receive, another IMP from 1 month before to 1 month after inclusion in this study."
NCT02450201	Early Phase 1	Prostate Cancer	"University of California, San Francisco"	10-Feb-15	Prostatic Neoplasms	"Current or prior androgen deprivation therapy; previous use of a 5-α reductase inhibitor is allowed, provided it was discontinued at least one month prior to study entry."
NCT02450201	Early Phase 1	Prostate Cancer	"University of California, San Francisco"	10-Feb-15	Prostatic Neoplasms	"Poorly controlled hypertension, with blood pressure at study entry>160/100."
NCT02450201	Early Phase 1	Prostate Cancer	"University of California, San Francisco"	10-Feb-15	Prostatic Neoplasms	Contraindication for or inability to tolerate MRI examination.
NCT02450201	Early Phase 1	Prostate Cancer	"University of California, San Francisco"	10-Feb-15	Prostatic Neoplasms	Prostate biopsy within 12 weeks prior to study entry.
NCT02450201	Early Phase 1	Prostate Cancer	"University of California, San Francisco"	10-Feb-15	Prostatic Neoplasms	BMI of less than 18.5 or greater than 32. Subject body weight should be less than or equal to 100 kg owing to limitations in the amount of IMP available.
NCT02450201	Early Phase 1	Prostate Cancer	"University of California, San Francisco"	10-Feb-15	Prostatic Neoplasms	Congestive heart failure or New York Heart Association (NYHA) status≥2.
NCT02450201	Early Phase 1	Prostate Cancer	"University of California, San Francisco"	10-Feb-15	Prostatic Neoplasms	"A history of clinically significant EKG abnormalities, including QT prolongation, a family history of prolonged QT interval syndrome, or myocardial infarction (MI) less than 1 year ago with ensuing unstable EKG."
NCT02450201	Early Phase 1	Prostate Cancer	"University of California, San Francisco"	10-Feb-15	Prostatic Neoplasms	"Ongoing acute or chronic pulmonary bronchospastic disease, including a history of chronic obstructive pulmonary disease or asthma, with an exacerbation within the past year. "
NCT02450266		Prostate Cancer	"Heinrich-Heine University, Duesseldorf"	10-Feb-15	Prostatic Neoplasms	Known prostate cancer
NCT02450266		Prostate Cancer	"Heinrich-Heine University, Duesseldorf"	10-Feb-15	Prostatic Neoplasms	PSA >50 ng/ml
NCT02450266		Prostate Cancer	"Heinrich-Heine University, Duesseldorf"	10-Feb-15	Prostatic Neoplasms	Previous MRI-targeted prostate biopsy 
NCT02451345		Prostate Cancer	"University of California, San Francisco"	10-Feb-15	Prostatic Neoplasms	" 1. men with missing data on PSA, stage, Gleason, or extent of biopsy core involvement; no baseline (diagnostic) biopsy or germline DNA sample for research; or no follow-up pathology (from biopsy or RP) after diagnosis. 2. men unable to consent, prisoners, those with ECOG performance status >2, or psychiatric illness/social situations that would limit compliance with study requirements, or inability to read English or Spanish. "
NCT02452008	Phase 2	Prostate Cancer	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Prostatic Neoplasms	Known history or evidence of brain metastases
NCT02452008	Phase 2	Prostate Cancer	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Prostatic Neoplasms	Prior chemotherapy for metastatic disease in castration-resistant prostate cancer
NCT02452008	Phase 2	Prostate Cancer	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Prostatic Neoplasms	Had surgery within 4 weeks prior to the first dose of study drug
NCT02452008	Phase 2	Prostate Cancer	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Prostatic Neoplasms	"Had radiation, biological, or other investigational cancer therapy within 2 weeks prior to the first dose of study drug"
NCT02452008	Phase 2	Prostate Cancer	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Prostatic Neoplasms	Had second-line hormonal therapy within 2 weeks prior to the first dose of study drug
NCT02452008	Phase 2	Prostate Cancer	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Prostatic Neoplasms	Systemic steroids within 1 weeks prior to the first dose of study drug
NCT02452008	Phase 2	Prostate Cancer	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Prostatic Neoplasms	"Had prior enzalutamide, ARN-509, or galeterone therapy"
NCT02452008	Phase 2	Prostate Cancer	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Prostatic Neoplasms	Have moderate or severe cardiovascular disease
NCT02452008	Phase 2	Prostate Cancer	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Prostatic Neoplasms	Have a history of a seizure
NCT02452008	Phase 2	Prostate Cancer	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Prostatic Neoplasms	"Have uncontrolled intercurrent illness, including but not limited to ongoing or active infection, systematic congestive heart failure, unstable angina pectoris, cardiac arrhythmia or psychiatric condition that would limit compliance with study requirements"
NCT02452008	Phase 2	Prostate Cancer	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Prostatic Neoplasms	"Have a history of any autoimmune disease:inflammatory bowel disease, (including ulcerative colitis and Crohn's Disease), rheumatoid arthritis, systemic progressive sclerosis (scleroderma), systemic lupus erythmatosus (SLE) autoimmune vasculitis (e.g., Wegener's Granulomatosis), CNS or motor neuropathy considered to be of autoimmune origin (e.g., Guillian-Barre Syndrome, Myasthenia Gravis, Multiple Sclerosis)"
NCT02452008	Phase 2	Prostate Cancer	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Prostatic Neoplasms	"Have known history of infection with HIV, hepatitis B, or hepatitis C "
NCT02453139		Prostate Cancer;Obesity	"University of Dublin, Trinity College"	10-Feb-15	"Prostatic Neoplasms;Neoplastic Cells, Circulating"	 1. No history of radical prostatectomy 2. No previous diagnosis of any other malignant tumour (patients with non-melanoma skin cancer or carcinoma in situ of any type are not excluded provided they have undergone complete resection) 
NCT02454543		Prostate Cancer	Martini-Klinik am UKE GmbH	10-Feb-15	Prostatic Neoplasms	"Contraindications to radical prostatectomy (Local non-resectable disease, increased anesthetic risk due to comorbidities)"
NCT02454543		Prostate Cancer	Martini-Klinik am UKE GmbH	10-Feb-15	Prostatic Neoplasms	Detection of more than 5 bone metastases
NCT02454543		Prostate Cancer	Martini-Klinik am UKE GmbH	10-Feb-15	Prostatic Neoplasms	Pain management with opioid analgetics
NCT02454543		Prostate Cancer	Martini-Klinik am UKE GmbH	10-Feb-15	Prostatic Neoplasms	Evidence of visceral metastases or brain metastases
NCT02454543		Prostate Cancer	Martini-Klinik am UKE GmbH	10-Feb-15	Prostatic Neoplasms	Neuroendocrine and / or small cell differentiation in histology of the biopsy
NCT02454543		Prostate Cancer	Martini-Klinik am UKE GmbH	10-Feb-15	Prostatic Neoplasms	Charlson Comorbidity Index > 2
NCT02454543		Prostate Cancer	Martini-Klinik am UKE GmbH	10-Feb-15	Prostatic Neoplasms	ECOG Performance Score > 1
NCT02454543		Prostate Cancer	Martini-Klinik am UKE GmbH	10-Feb-15	Prostatic Neoplasms	Myocardial infarction or stroke within the last 6 months
NCT02454543		Prostate Cancer	Martini-Klinik am UKE GmbH	10-Feb-15	Prostatic Neoplasms	"Existing major cardiovascular (grade III - IV according to NYHA), pulmonary (pO2 <60 mmHg), renal, hepatic or hematopoietic disease (e.g. severe bone marrow aplasia)"
NCT02454543		Prostate Cancer	Martini-Klinik am UKE GmbH	10-Feb-15	Prostatic Neoplasms	Severe psychiatric disorders persons housed on judicial or administrative arrangement in an institution
NCT02454543		Prostate Cancer	Martini-Klinik am UKE GmbH	10-Feb-15	Prostatic Neoplasms	Simultaneous participation in another clinical trial with interventional character of the metastatic prostate cancer 
NCT02459912	Phase 2	Prostate Cancer	NYU Langone Health	10-Feb-15	Prostatic Neoplasms	"Previous treatment for prostate cancer including radiation, cryoablation, chemotherapy, surgery, high intensity focused ultrasound, and/or hormone therapy"
NCT02459912	Phase 2	Prostate Cancer	NYU Langone Health	10-Feb-15	Prostatic Neoplasms	"Previous invasive or minimally invasive treatment for benign prostatic hypertrophy (BPH) (i.e., TURP, TUMPT, WIT, TUNA)"
NCT02459912	Phase 2	Prostate Cancer	NYU Langone Health	10-Feb-15	Prostatic Neoplasms	Inability to tolerate a transrectal ultrasound
NCT02459912	Phase 2	Prostate Cancer	NYU Langone Health	10-Feb-15	Prostatic Neoplasms	Active urinary tract infection
NCT02459912	Phase 2	Prostate Cancer	NYU Langone Health	10-Feb-15	Prostatic Neoplasms	Evidence of metastatic disease
NCT02459912	Phase 2	Prostate Cancer	NYU Langone Health	10-Feb-15	Prostatic Neoplasms	Irreversible bleeding diathesis or other bleeding disorders
NCT02459912	Phase 2	Prostate Cancer	NYU Langone Health	10-Feb-15	Prostatic Neoplasms	Anatomic penile abnormalities precluding cryoablation
NCT02459912	Phase 2	Prostate Cancer	NYU Langone Health	10-Feb-15	Prostatic Neoplasms	"Erectile dysfunction (EPIC Questionnaire sexual domain score <60) at baseline, including the use of any erectile aid (PDE-5, etc) to increase the EPIC Questionnaire (Appendix D) sexual domain score >75, without which the patient would not qualify for the study"
NCT02459912	Phase 2	Prostate Cancer	NYU Langone Health	10-Feb-15	Prostatic Neoplasms	Current or history within the past 6 months of alcohol and/or substance abuse which would impair participation in the study
NCT02459912	Phase 2	Prostate Cancer	NYU Langone Health	10-Feb-15	Prostatic Neoplasms	"Major medical disorder (i.e. uncontrolled diabetes, significant hepatic, renal, or hematological disorders, recent stroke or myocardial infarction), in the opinion of the urologist, is an illness or complication which is not consistent with the protocol requirements"
NCT02459912	Phase 2	Prostate Cancer	NYU Langone Health	10-Feb-15	Prostatic Neoplasms	Unwilling to undergo the necessary follow-up for the trial period
NCT02459912	Phase 2	Prostate Cancer	NYU Langone Health	10-Feb-15	Prostatic Neoplasms	Bilateral prostate cancer disease
NCT02459912	Phase 2	Prostate Cancer	NYU Langone Health	10-Feb-15	Prostatic Neoplasms	Significant median lobe of the prostate which would preclude an adequate cryoablation procedure (based on the discretion of the urologist)
NCT02459912	Phase 2	Prostate Cancer	NYU Langone Health	10-Feb-15	Prostatic Neoplasms	"Uncontrolled intercurrent illness including, but not limited to, ongoing or active infection, symptomatic congestive heart failure, unstable angina pectoris, cardiac arrythmia, or psychiatric illness/social situations which would limit compliance with study requirements"
NCT02459912	Phase 2	Prostate Cancer	NYU Langone Health	10-Feb-15	Prostatic Neoplasms	Known HIV or AIDS-related illness 
NCT02460549		Prostate Cancer	Institut de Cancérologie de la Loire	10-Feb-15	Prostatic Neoplasms	"Refusal of participation, protected or under guardianship patients."
NCT02460549		Prostate Cancer	Institut de Cancérologie de la Loire	10-Feb-15	Prostatic Neoplasms	Patients unable to understand the study or unable to follow the educational sessions.
NCT02460549		Prostate Cancer	Institut de Cancérologie de la Loire	10-Feb-15	Prostatic Neoplasms	Patient (s) with documented cognitive or psychiatric history.
NCT02460549		Prostate Cancer	Institut de Cancérologie de la Loire	10-Feb-15	Prostatic Neoplasms	Geographical remotness (more than 100 Kms.) 
NCT02460861		Prostate Cancer	University of Magdeburg	10-Feb-15	Prostatic Neoplasms	sex: female
NCT02460861		Prostate Cancer	University of Magdeburg	10-Feb-15	Prostatic Neoplasms	diagnosis: no prostate adenocarcinoma
NCT02460861		Prostate Cancer	University of Magdeburg	10-Feb-15	Prostatic Neoplasms	treatment: no radical prostatovesiculectomy
NCT02460861		Prostate Cancer	University of Magdeburg	10-Feb-15	Prostatic Neoplasms	period of treament: before 11/30/2011 or after 10/15/2013 Criteria for prostate adenocarcinoma negative control group:
NCT02460861		Prostate Cancer	University of Magdeburg	10-Feb-15	Prostatic Neoplasms	sex: female
NCT02460861		Prostate Cancer	University of Magdeburg	10-Feb-15	Prostatic Neoplasms	diagnosis: incidental prostate adenocarcinoma
NCT02460861		Prostate Cancer	University of Magdeburg	10-Feb-15	Prostatic Neoplasms	treatment: no cysto-prostatectomy
NCT02460861		Prostate Cancer	University of Magdeburg	10-Feb-15	Prostatic Neoplasms	period of treatment: before 12/14/2011 or after 02/18/2014 
NCT02463799	Phase 2	Prostate Cancer	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins	10-Feb-15	Prostatic Neoplasms	" 1. The presence of known lung or liver metastases greater than 1.0 cm in the long axis diameter 2. The presence of lymphadenopathy greater than 3 cm in the short-axis diameter 3. The presence of known brain metastases 4. Spinal cord compression, imminent long bone fracture, or any other condition that, in the opinion of the investigator, is likely to require radiation therapy and/or steroids for pain control during the active phase 5. Previous treatment with chemotherapy for mCRPC (adjuvant chemotherapy is permitted), or chemotherapy for any reason within 2 years prior to registration 6. Intention to receive chemotherapy within 6 months after enrollment in protocol therapy 7. History of radiation therapy, either via external beam or brachytherapy within 28 days prior to registration 8. Systemic radiotherapy with strontium-89, samarium-153, rhenium-186 or rhenium-188 for the treatment of bony metastases within previous 24 weeks 9. Prior history of other cancers (except non-melanoma skin cancers or low-grade low-stage urothelial cancers) 10. Use of prednisone or equivalent systemic corticosteroid within 2 weeks of treatment. Use of inhaled, intranasal, intra-articular, and topical steroids is allowed. Oral or IV steroids to prevent or treat IV contrast reactions are allowed 11. Use of opioid analgesics for cancer-related pain 12. Use of experimental drug within 4 weeks of treatment 13. Uncontrolled medical conditions including diabetes, heart failure, COPD, ulcerative colitis, or Crohn's disease 14. Uncontrolled fecal incontinence 15. Any medical intervention, any other condition, or any other circumstance which, in the opinion of the investigator, could compromise adherence with study requirements or otherwise compromise the study's objectives "
NCT02465892		Breast Cancer;Lung Cancer;Esophageal Cancer;Colon Cancer;Pancreatic Cancer;Liver Cancer;Renal Cancer;Bladder Cancer;Prostate Cancer;Ovarian Cancer;Cervical Cancer;Uterine Cancer	Duke University	10-Feb-15	Kidney Neoplasms;Uterine Neoplasms	none 
